[18:44:30] [main/INFO]: ModLauncher running: args [--username, ERROR__405, --version, forge-47.4.0, --gameDir, C:\Users\Philipp\curseforge\minecraft\Instances\Test el3, --assetsDir, C:\Users\Philipp\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 2fb773a4b48b46ab95391fa4228635ac, --accessToken, ????????, --clientId, 108be9b-24cca1-e80062-585bc1-c4490e, --xuid, 2535463454478930, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:44:30] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[18:44:42] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:44:43] [main/INFO]: Trying GL version 4.6
[18:44:43] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:44:43] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[18:44:43] [main/INFO]: crimes against java were committed
[18:44:43] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[18:44:43] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Philipp/curseforge/minecraft/Instances/Test%20el3/mods/Connector-1.0.0-beta.46+1.20.1.jar%23375%23378!/ Service=ModLauncher Env=CLIENT
[18:44:43] [pool-2-thread-1/INFO]: GL info: AMD Radeon(TM) Graphics GL version 4.6.0 Core Profile Context 25.8.1.250617, ATI Technologies Inc.
[18:44:45] [main/INFO]: Found mod file kubejs-mekanism-forge-2001.1.5.1-build.2.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file LegendaryTooltips-1.20.1-forge-1.4.5.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-API-forge-1.2.15-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-bakery-forge-1.1.15.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-beachparty-forge-2.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-brewery-forge-1.1.9.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-candlelight-forge-1.2.13.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-herbalbrews-forge-1.0.12.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-meadow-forge-1.3.25.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-nethervinery-forge-1.2.19.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file letsdo-vinery-forge-1.4.41.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file libIPN-forge-1.20-4.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file lithostitched-forge-1.20.1-1.4.11.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file lootintegrations-1.20.1-4.7.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file lootintegrations_integrated-1.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file lootjs-forge-1.20.1-2.13.0.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file lootr-forge-1.20-0.7.35.93.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file mae2-1.6.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file man_of_many_planes-0.2.0+1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Mekanism-1.20.1-10.4.16.80.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file mekanismcovers-1.3-BETA+1.20.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file MekanismGenerators-1.20.1-10.4.16.80.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file MekanismTools-1.20.1-10.4.16.80.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file MekanismWeapons-1.20.1-3.0.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file melody_forge_1.0.3_MC_1.20.1-1.20.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file modernfix-forge-5.24.4+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file moonlight-1.20-2.16.14-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file MoreMekanismProcessing-1.20.1-4.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file natures_spirit-2.2.5-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file NaturesCompass-1.20.1-1.11.2-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file NekosEnchantedBooks-1.19.3-2.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file nightvision-mod-1.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Not Enough Recipe Book-FORGE-0.4.1+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file notenoughanimations-forge-1.10.2-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file notenoughcrashes-4.4.9+1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file OctoLib-FORGE-0.5.0.1+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file open-parties-and-claims-forge-1.20.1-0.25.6.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Patchouli-1.20.1-84.1-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file pattern_schematics-1.2.3+forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Placebo-1.20.1-8.6.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file polylib-forge-2000.0.3-build.143.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file polymorph-forge-0.49.10+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Prism-1.20.1-forge-1.0.5.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file probejs-6.0.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Quark-4.0-462.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file questsadditions-1.4.7.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file radium-mc1.20.1-0.12.4+git.26c9d8e.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file rhino-forge-2001.2.3-build.10.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file sdmgamestageshelper-1.20.1-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Simple Health Bar v1.0.2 [Forge 1.20.1].jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file skinlayers3d-forge-1.9.0-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file sliceanddice-forge-3.5.2.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file smoothchunk-1.20.1-4.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file snowyspirit-1.20-3.0.10.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.24.9.1391.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file sophisticatedcore-1.20.1-1.2.103.1220.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file spark-1.10.53-forge.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Steam_Rails-1.6.13-alpha+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file storagedrawers-1.20.1-12.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file supermartijn642configlib-1.1.8-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file supermartijn642corelib-1.1.18-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file supplementaries-1.20-3.1.40.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file suppsquared-1.20-1.1.23.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file tectonic-3.0.13-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file TerraBlender-forge-1.20.1-3.0.1.10.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file toms_storage-1.20-1.7.1.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file voicechat-forge-1.20.1-2.5.35.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file watut-forge-1.20.1-1.2.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file XaeroPlus-2.28.2+forge-1.20.1-WM1.39.12-MM25.2.10.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Xaeros_Minimap_25.2.10_Forge_1.20.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file XaerosWorldMap_1.39.12_Forge_1.20.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsApi-1.20-Forge-4.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterDesertTemples-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterDungeons-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterEndIsland-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterJungleTemples-1.20-Forge-2.0.5.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterMineshafts-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file YungsBetterWitchHuts-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/INFO]: Found mod file Zeta-1.0-30.jar of type MOD with provider {mods folder locator at C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods}
[18:44:45] [main/WARN]: Mod file C:\Users\Philipp\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.4.0\fmlcore-1.20.1-47.4.0.jar is missing mods.toml file
[18:44:45] [main/WARN]: Mod file C:\Users\Philipp\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.4.0\javafmllanguage-1.20.1-47.4.0.jar is missing mods.toml file
[18:44:45] [main/WARN]: Mod file C:\Users\Philipp\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.4.0\lowcodelanguage-1.20.1-47.4.0.jar is missing mods.toml file
[18:44:45] [main/WARN]: Mod file C:\Users\Philipp\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.4.0\mclanguage-1.20.1-47.4.0.jar is missing mods.toml file
[18:44:45] [main/INFO]: Found mod file fmlcore-1.20.1-47.4.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:45] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:45] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:45] [main/INFO]: Found mod file mclanguage-1.20.1-47.4.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:45] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:45] [main/INFO]: Found mod file forge-1.20.1-47.4.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@287f7811
[18:44:47] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: architectury. Using Mod File: C:\Users\Philipp\curseforge\minecraft\Instances\Test el3\mods\architectury-9.2.14-forge.jar
[18:44:47] [main/INFO]: Found 79 dependencies adding them to mods collection
[18:44:47] [main/INFO]: Found mod file fabric-dimensions-v1-2.1.55+8005d10d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file fabric-transfer-api-v1-3.3.6+631c9cd677.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file kuma-api-forge-20.1.12+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file fabric-renderer-api-v1-3.2.2+cf68abbe77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file MixinExtras-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file kfflang-4.11.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file Ponder-Forge-1.20.1-1.0.80.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file fabric-item-api-v1-2.1.29+4d0bbcfa77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file fabric-model-loading-api-v1-1.0.4+6274ab9d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file Primitive Collections-0.8.9.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
[18:44:47] [main/INFO]: Found mod file fabric-rendering-fluids-v1-3.0.29+4ac5e37a77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@44fff386
